sourceName,double,speed,length
Healthy,0.26,2.997494631,32.28346457
Healthy,0.302,2.90801718,30.31496063
Healthy,0.293,3.780422334,33.46456693
Healthy,0.274,3.44488189,24.01574803
Healthy,0.285,3.847530422,25.59055118
Healthy,0.291,2.661954188,30.31496063
Healthy,0.292,1.521116679,31.1023622
Healthy,0.294,3.176449535,28.74015748
Healthy,0.297,3.489620616,29.13385827
Healthy,0.293,3.154080172,27.95275591
Healthy,0.285,3.109341446,28.34645669
Healthy,0.304,3.019863994,27.95275591
Healthy,0.319,2.952755906,25.59055118
Healthy,0.264,2.863278454,27.95275591
Healthy,0.271,2.796170365,25.19685039
Healthy,0.268,3.019863994,24.40944882
Healthy,0.276,2.572476736,32.67716535
Healthy,0.284,2.37115247,31.49606299
Healthy,0.278,3.780422334,31.49606299
Healthy,0.297,3.60146743,29.92125984
Healthy,0.326,3.623836793,29.13385827
Healthy,0.309,3.400143164,29.52755906
Healthy,0.28,3.243557623,25.98425197
Healthy,0.3,3.288296349,21.25984252
Healthy,0.288,2.840909091,22.04724409
Healthy,0.2840682257,2.304044381,27.55905512
Healthy,0.282,3.115869746,28.94688021
Healthy,0.305,3.176449535,28.74015748
Healthy,0.274,2.415891195,28.34645669
Healthy,0.277,3.06460272,29.52755906
Healthy,0.289,3.019863994,25.59055118
Healthy,0.314,3.221188261,30.70866142
Healthy,0.286,2.52773801,30.31496063
Healthy,0.269,3.44488189,28.34645669
Healthy,0.27,3.400143164,25.59055118
Healthy,0.265,3.042233357,24.40944882
Healthy,0.264,2.214566929,27.16535433
Healthy,0.266,2.68432355,30.31496063
Healthy,0.265,3.131710809,31.1023622
Healthy,0.293,3.511989979,32.28346457
Healthy,0.326,3.623836793,32.28346457
Healthy,0.26,3.735683608,32.28346457
Healthy,0.281,3.690944882,25.98425197
Healthy,0.281,3.735683608,19.29133858
Healthy,0.321,2.773801002,31.88976378
Healthy,0.331,1.9908733,27.55905512
Healthy,0.325,3.735683608,27.55905512
Healthy,0.288,3.109341446,21.25984252
Healthy,0.308,3.221188261,22.04724409
Healthy,0.294,2.013242663,18.50393701
Healthy,0.323,1.722440945,26.77165354
Healthy,0.313,1.565855404,21.65354331
Healthy,0.328,3.042233357,24.80314961
Healthy,0.33,2.013242663,22.44094488
Healthy,0.265,2.594846099,22.04724409
Healthy,0.303,2.035612026,22.04724409
Healthy,0.314,2.236936292,19.68503937
Healthy,0.296,2.102720115,28.74015748
Healthy,0.313,1.856657122,24.01574803
Healthy,0.266,3.556728704,20.86614173
Healthy,0.259,2.572476736,24.01574803
Healthy,0.279,2.14745884,19.68503937
Healthy,0.251,2.661954188,31.1023622
Healthy,0.244,2.125089477,33.07086614
Healthy,0.29,3.556728704,25.59055118
Healthy,0.292,3.780422334,33.07086614
Healthy,0.274,2.840909091,34.2519685
Healthy,0.268,3.937007874,28.34645669
Healthy,0.291,4.093593414,24.80314961
Healthy,0.247,2.952755906,29.92125984
Healthy,0.268,2.796170365,29.92125984
Healthy,0.268,3.377773801,27.16535433
Healthy,0.293,3.400143164,32.67716535
Healthy,0.305,2.885647817,29.52755906
Healthy,0.311,4.004115963,28.74015748
Healthy,0.318,3.422512527,25.59055118
Healthy,0.323,3.400143164,25.59055118
Healthy,0.308,2.840909091,24.40944882
Healthy,0.294,2.617215462,24.01574803
Healthy,0.292,2.304044381,19.29133858
Healthy,0.301,2.393521832,24.80314961
Healthy,0.306,1.834287759,27.16535433
Healthy,0.277,2.52773801,27.16535433
Healthy,0.247,2.818539728,23.62204724
Healthy,0.279,2.863278454,25.59055118
Healthy,0.304,2.639584825,24.80314961
Healthy,0.245,2.415891195,22.83464567
Healthy,0.26,2.438260558,34.2519685
Healthy,0.244,1.789549034,27.16535433
Healthy,0.281,4.093593414,25.98425197
Healthy,0.253,3.086972083,33.85826772
Healthy,0.27,2.706692913,34.2519685
Healthy,0.297,4.093593414,33.46456693
Healthy,0.306,3.847530422,29.13385827
Healthy,0.279,3.937007874,33.46456693
Healthy,0.298,3.221188261,29.13385827
Healthy,0.299,3.914638511,27.55905512
Healthy,0.295,3.355404438,21.65354331
Healthy,0.273,2.729062276,20.47244094
Healthy,0.262,2.348783107,27.95275591
Healthy,0.317,2.013242663,25.59055118
Healthy,0.243,3.176449535,25.59055118
Healthy,0.308,2.68432355,25.59055118
Healthy,0.268,2.729062276,30.31496063
Healthy,0.304,2.706692913,35.03937008
Healthy,0.308,3.422512527,22.04724409
Healthy,0.293,3.869899785,36.61417323
Healthy,0.303,2.259305655,26.37795276
Healthy,0.262,4.004115963,26.77165354
Healthy,0.267,2.52773801,25.19685039
Healthy,0.327,3.333035075,22.04724409
Healthy,0.284,2.550107373,27.16535433
Healthy,0.308,2.348783107,26.37795276
Healthy,0.312,2.617215462,26.77165354
Healthy,0.304,2.482999284,30.70866142
Healthy,0.285,3.579098067,18.11023622
Healthy,0.308,3.534359341,28.74015748
Healthy,0.281,1.364531138,25.59055118
Healthy,0.305,2.997494631,22.04724409
Healthy,0.275,2.505368647,26.37795276
Healthy,0.288,2.214566929,27.55905512
Healthy,0.292,2.550107373,25.19685039
Healthy,0.289,3.019863994,29.92125984
Healthy,0.29,2.37115247,25.19685039
Healthy,0.289,3.265926986,30.31496063
Healthy,0.302,2.572476736,25.98425197
Healthy,0.302,3.422512527,23.62204724
Healthy,0.292,2.975125268,26.77165354
Healthy,0.301,2.751431639,25.98425197
Healthy,0.287,2.952755906,27.16535433
Healthy,0.302,2.952755906,25.19685039
Healthy,0.291,2.90801718,26.77165354
Healthy,0.313,2.594846099,26.37795276
Healthy,0.294,2.706692913,24.40944882
Healthy,0.301,2.90801718,25.59055118
Healthy,0.289,2.68432355,25.19685039
Healthy,0.309,2.952755906,25.59055118
Healthy,0.311,2.617215462,23.22834646
Healthy,0.311,2.997494631,26.77165354
Healthy,0.325,2.326413744,24.40944882
Healthy,0.291,2.818539728,25.59055118
Healthy,0.279,2.617215462,23.62204724
Healthy,0.294,2.930386543,24.40944882
Healthy,0.282,2.482999284,21.65354331
Healthy,0.302,2.281675018,20.07874016
Healthy,0.236,2.169828203,27.55905512
Healthy,0.315,2.035612026,30.70866142
Healthy,0.301,3.06460272,24.80314961
Healthy,0.299,3.265926986,29.52755906
Healthy,0.316,2.796170365,24.80314961
Healthy,0.289,3.265926986,32.67716535
Healthy,0.306,2.617215462,20.86614173
Healthy,0.271,3.937007874,27.95275591
Healthy,0.28,2.035612026,26.77165354
Healthy,0.284,2.975125268,21.25984252
Healthy,0.317,2.751431639,24.01574803
Healthy,0.315,2.013242663,23.62204724
Healthy,0.314,2.617215462,32.28346457
Healthy,0.303,2.214566929,29.52755906
Healthy,0.294,3.422512527,29.13385827
Healthy,0.315,2.975125268,19.68503937
Healthy,0.308,3.131710809,25.59055118
Healthy,0.249,2.013242663,25.59055118
Healthy,0.269,2.125089477,26.77165354
Healthy,0.274,2.348783107,27.16535433
Healthy,0.287,2.68432355,24.80314961
Healthy,0.246,2.639584825,25.59055118
Healthy,0.304,2.326413744,30.31496063
Healthy,0.303,2.460629921,29.13385827
Healthy,0.315,3.668575519,28.74015748
Healthy,0.308,3.355404438,27.95275591
Healthy,0.292,3.221188261,31.1023622
Healthy,0.283,2.863278454,27.55905512
Healthy,0.283,3.646206156,24.01574803
Healthy,0.3,2.751431639,24.40944882
Healthy,0.285,2.706692913,25.98425197
Healthy,0.297,2.415891195,19.68503937
Healthy,0.29,2.729062276,28.74015748
Healthy,0.29,1.655332856,31.49606299
Healthy,0.261,3.06460272,29.52755906
Healthy,0.313,3.198818898,25.19685039
Healthy,0.31,3.243557623,25.98425197
Healthy,0.271,2.617215462,27.95275591
Healthy,0.306,2.952755906,26.37795276
Healthy,0.316,2.796170365,29.13385827
Healthy,0.265,2.952755906,33.07086614
Healthy,0.261,2.952755906,25.19685039
Healthy,0.303,3.869899785,25.19685039
Healthy,0.299,2.550107373,29.92125984
Healthy,0.302,2.304044381,24.80314961
Healthy,0.278,3.400143164,23.62204724
Healthy,0.302,2.460629921,31.49606299
Healthy,0.302,2.125089477,32.28346457
Healthy,0.295,3.646206156,26.37795276
Healthy,0.287,3.735683608,25.98425197
Healthy,0.293,2.572476736,27.16535433
Healthy,0.263,2.729062276,30.31496063
Healthy,0.287,2.706692913,27.16535433
Healthy,0.301,3.333035075,25.59055118
Healthy,0.288,2.639584825,26.37795276
Healthy,0.266,3.042233357,24.80314961
Healthy,0.276,3.131710809,27.55905512
Healthy,0.28,3.042233357,26.77165354
Healthy,0.296,2.594846099,22.83464567
Healthy,0.28,2.90801718,25.98425197
Healthy,0.272,3.333035075,29.13385827
Healthy,0.263,3.556728704,31.1023622
Healthy,0.276,3.265926986,29.13385827
Healthy,0.279,3.221188261,29.13385827
Healthy,0.318,2.035612026,18.11023622
Healthy,0.281,3.154080172,28.74015748
Healthy,0.28,3.198818898,29.13385827
Healthy,0.277,3.265926986,29.52755906
Healthy,0.287,2.930386543,27.16535433
Healthy,0.288,2.930386543,27.55905512
Healthy,0.299,2.639584825,26.77165354
Healthy,0.294,2.661954188,25.98425197
Healthy,0.295,2.281675018,23.62204724
Healthy,0.286,2.952755906,28.34645669
Healthy,0.281,3.042233357,27.95275591
Healthy,0.281,2.975125268,26.77165354
Healthy,0.277,3.288296349,29.52755906
Healthy,0.261,3.646206156,31.88976378
Healthy,0.297,2.482999284,25.59055118
Healthy,0.305,2.035612026,21.65354331
Healthy,0.305,2.326413744,25.19685039
Healthy,0.322,2.348783107,24.40944882
Healthy,0.309,2.326413744,23.62204724
Healthy,0.269,3.176449535,28.34645669
Healthy,0.272,3.086972083,27.55905512
Healthy,0.28,3.243557623,28.74015748
Healthy,0.273,3.131710809,28.34645669
Healthy,0.28,3.109341446,27.55905512
Healthy,0.321,1.946134574,17.71653543
Healthy,0.321,2.326413744,20.47244094
Healthy,0.302,2.304044381,19.68503937
Healthy,0.301,1.9908733,22.83464567
Healthy,0.281,1.543486042,20.47244094
Healthy,0.298,2.840909091,25.59055118
Healthy,0.294,2.304044381,22.04724409
Healthy,0.294,2.572476736,25.19685039
Healthy,0.284,2.885647817,28.34645669
Healthy,0.28,2.52773801,23.62204724
Healthy,0.282,2.52773801,24.01574803
Healthy,0.283,2.930386543,26.37795276
Healthy,0.288,2.840909091,25.59055118
Healthy,0.301,3.019863994,27.95275591
Healthy,0.285,2.639584825,23.62204724
Healthy,0.292,2.057981389,21.65354331
Healthy,0.347,2.997494631,27.16535433
Healthy,0.287,2.729062276,25.19685039
Healthy,0.312,1.789549034,21.65354331
Healthy,0.279,1.364531138,18.50393701
Healthy,0.288,1.700071582,21.65354331
Healthy,0.265,2.818539728,26.37795276
Healthy,0.287,2.326413744,25.59055118
Healthy,0.325,2.729062276,25.59055118
Healthy,0.279,2.572476736,25.98425197
Healthy,0.302,2.975125268,26.37795276
Healthy,0.289,2.281675018,22.04724409
Healthy,0.27,1.946134574,22.04724409
Healthy,0.272,2.863278454,26.37795276
Healthy,0.294,2.281675018,24.80314961
Healthy,0.247,2.505368647,27.16535433
Healthy,0.292,2.482999284,24.01574803
Healthy,0.276,3.288296349,30.70866142
Healthy,0.272,3.176449535,29.52755906
Healthy,0.293,2.594846099,27.55905512
Healthy,0.285,3.735683608,32.28346457
Healthy,0.307,2.37115247,22.83464567
Healthy,0.323,2.773801002,28.74015748
Healthy,0.278,3.176449535,29.92125984
Healthy,0.291,2.52773801,25.59055118
Healthy,0.276,2.930386543,28.74015748
Healthy,0.275,2.415891195,25.98425197
Healthy,0.283,2.706692913,28.34645669
Healthy,0.311,3.086972083,30.31496063
Healthy,0.298,2.729062276,32.67716535
Healthy,0.271,2.930386543,29.13385827
Healthy,0.281,3.422512527,38.58267717
Healthy,0.27,2.975125268,31.49606299
Healthy,0.264,2.52773801,29.13385827
Healthy,0.3,2.885647817,30.70866142
Healthy,0.248,2.773801002,23.62204724
Healthy,0.283,2.930386543,31.1023622
Healthy,0.262,3.221188261,30.31496063
Healthy,0.254,3.556728704,31.49606299
Healthy,0.251,2.751431639,23.62204724
Healthy,0.269,3.825161059,33.07086614
Healthy,0.265,3.06460272,29.92125984
Healthy,0.261,3.333035075,29.92125984
Healthy,0.246,3.668575519,33.46456693
Healthy,0.246,3.802791696,34.2519685
Healthy,0.227,3.44488189,33.07086614
Healthy,0.253,3.60146743,31.88976378
Healthy,0.253,3.623836793,31.49606299
Healthy,0.28,4.004115963,33.85826772
Healthy,0.251,3.802791696,34.2519685
Healthy,0.259,4.205440229,36.22047244
Healthy,0.251,3.646206156,34.2519685
Healthy,0.249,3.534359341,32.28346457
Healthy,0.254,2.975125268,27.55905512
Healthy,0.258,3.758052971,34.2519685
Healthy,0.288,3.60146743,31.49606299
Healthy,0.32,3.780422334,32.67716535
Healthy,0.291,3.802791696,33.85826772
Healthy,0.229,3.735683608,33.85826772
Healthy,0.244,3.60146743,37.79527559
Healthy,0.234,2.863278454,27.95275591
Healthy,0.235,2.68432355,34.2519685
Healthy,0.322,3.109341446,35.43307087
Healthy,0.266,4.205440229,36.22047244
Healthy,0.269,3.959377237,35.03937008
Healthy,0.269,4.071224052,34.2519685
Healthy,0.238,4.048854689,35.03937008
Healthy,0.25,2.304044381,20.47244094
Healthy,0.248,3.467251253,33.85826772
Healthy,0.299,3.400143164,33.07086614
Healthy,0.27,3.400143164,33.07086614
Healthy,0.266,3.869899785,34.64566929
Healthy,0.273,3.735683608,33.85826772
Healthy,0.251,3.825161059,34.2519685
Healthy,0.255,2.729062276,26.37795276
Healthy,0.255,3.109341446,30.31496063
Healthy,0.257,3.355404438,33.46456693
Healthy,0.254,3.467251253,37.00787402
Healthy,0.238,3.802791696,38.18897638
Healthy,0.259,3.758052971,33.46456693
Healthy,0.307,3.511989979,33.07086614
Healthy,0.22,3.668575519,35.03937008
Healthy,0.254,3.623836793,36.61417323
Healthy,0.248,3.802791696,38.97637795
Healthy,0.259,3.60146743,34.64566929
Healthy,0.239,2.68432355,25.59055118
Healthy,0.255,4.093593414,38.58267717
Healthy,0.232,3.60146743,37.00787402
Healthy,0.239,3.735683608,34.64566929
Healthy,0.241,3.579098067,34.2519685
Healthy,0.226,3.780422334,37.00787402
Healthy,0.266,3.333035075,36.22047244
Healthy,0.176,3.847530422,35.03937008
Healthy,0.239,3.758052971,38.58267717
Healthy,0.259,3.780422334,38.18897638
Healthy,0.257,3.959377237,35.82677165
Healthy,0.241,3.288296349,28.74015748
Healthy,0.219,4.854151754,46.45669291
Healthy,0.26,4.272548318,36.61417323
Healthy,0.264,3.511989979,34.2519685
Healthy,0.278,3.802791696,40.5511811
Healthy,0.289,3.556728704,33.46456693
Healthy,0.292,3.959377237,33.46456693
Healthy,0.256,3.400143164,34.2519685
Healthy,0.29,3.131710809,24.80314961
Healthy,0.239,2.572476736,23.62204724
Healthy,0.298,1.901395848,24.40944882
Healthy,0.294,2.706692913,24.80314961
Healthy,0.294,2.415891195,22.83464567
Healthy,0.291,3.623836793,31.49606299
Healthy,0.3,2.281675018,22.83464567
Healthy,0.336,2.572476736,24.01574803
Healthy,0.282,3.690944882,37.00787402
Healthy,0.275,2.840909091,29.52755906
Healthy,0.268,2.438260558,25.19685039
Healthy,0.286,2.393521832,24.40944882
Healthy,0.27,2.639584825,27.95275591
Healthy,0.266,2.326413744,23.22834646
Healthy,0.258,1.834287759,29.13385827
Healthy,0.272,3.109341446,29.92125984
Healthy,0.273,3.288296349,29.13385827
Healthy,0.275,3.400143164,29.52755906
Healthy,0.278,3.086972083,29.52755906
Healthy,0.271,3.154080172,27.95275591
Healthy,0.281,3.310665712,29.13385827
Healthy,0.268,3.355404438,29.13385827
Healthy,0.304,3.265926986,29.52755906
Healthy,0.296,3.243557623,29.52755906
Healthy,0.307,3.198818898,29.52755906
Healthy,0.29,3.176449535,29.13385827
Healthy,0.28,3.288296349,29.52755906
Healthy,0.267,2.885647817,27.16535433
Healthy,0.278,3.265926986,29.13385827
Healthy,0.29,2.393521832,24.01574803
Healthy,0.297,2.617215462,24.40944882
Healthy,0.298,2.863278454,26.77165354
Healthy,0.29,2.930386543,26.77165354
Healthy,0.293,2.997494631,27.55905512
Healthy,0.332,3.221188261,27.95275591
Healthy,0.301,3.109341446,27.55905512
Healthy,0.266,2.796170365,27.55905512
Healthy,0.258,2.773801002,26.77165354
Healthy,0.275,2.52773801,25.98425197
Healthy,0.273,2.572476736,22.83464567
Healthy,0.282,2.639584825,25.59055118
Healthy,0.275,1.767179671,24.01574803
Healthy,0.251,2.281675018,22.44094488
Healthy,0.293,3.221188261,27.95275591
Healthy,0.249,3.377773801,28.34645669
Healthy,0.253,2.885647817,29.92125984
Healthy,0.25,3.086972083,29.13385827
Healthy,0.245,2.729062276,24.80314961
Healthy,0.235,3.221188261,30.31496063
Healthy,0.247,3.60146743,30.70866142
Healthy,0.249,2.661954188,24.80314961
Healthy,0.249,1.968503937,29.52755906
Healthy,0.245,3.758052971,32.28346457
Healthy,0.244,3.623836793,30.70866142
Healthy,0.245,3.646206156,31.49606299
Healthy,0.248,3.780422334,32.28346457
Healthy,0.245,3.959377237,33.46456693
Healthy,0.246,3.735683608,31.88976378
Healthy,0.253,3.713314245,31.88976378
Healthy,0.287,3.758052971,32.67716535
Healthy,0.276,3.758052971,32.28346457
Healthy,0.323,3.735683608,31.49606299
Healthy,0.245,3.825161059,32.67716535
Healthy,0.258,3.802791696,32.67716535
Healthy,0.284,3.869899785,33.46456693
Healthy,0.254,3.825161059,33.46456693
Healthy,0.252,3.623836793,31.1023622
Healthy,0.279,2.706692913,31.49606299
Healthy,0.26,2.706692913,30.31496063
Healthy,0.252,2.236936292,25.19685039
Healthy,0.252,3.713314245,33.85826772
Healthy,0.286,3.579098067,31.88976378
Healthy,0.28,3.288296349,28.34645669
Healthy,0.258,3.467251253,30.70866142
Healthy,0.267,3.467251253,31.49606299
Healthy,0.24,3.06460272,29.92125984
Healthy,0.265,3.467251253,30.70866142
Healthy,0.266,3.422512527,30.31496063
Healthy,0.305,3.489620616,30.31496063
Healthy,0.273,2.90801718,30.31496063
Healthy,0.259,3.198818898,29.92125984
Healthy,0.269,3.735683608,32.28346457
Healthy,0.256,3.511989979,31.1023622
Healthy,0.289,4.093593414,35.03937008
Healthy,0.282,3.467251253,29.92125984
Healthy,0.311,3.44488189,31.1023622
Healthy,0.281,2.572476736,25.98425197
Healthy,0.275,2.863278454,26.77165354
Healthy,0.279,3.690944882,32.67716535
Healthy,0.256,3.422512527,32.28346457
Healthy,0.262,3.914638511,33.07086614
Healthy,0.274,2.505368647,22.83464567
Healthy,0.282,3.243557623,29.13385827
Healthy,0.279,2.393521832,24.40944882
Healthy,0.279,3.042233357,27.16535433
Healthy,0.264,3.176449535,27.16535433
Healthy,0.286,2.706692913,23.62204724
Healthy,0.281,3.646206156,31.49606299
Healthy,0.305,3.60146743,31.49606299
Healthy,0.302,3.333035075,29.13385827
Healthy,0.304,3.06460272,27.16535433
Healthy,0.315,3.086972083,28.74015748
Healthy,0.298,3.06460272,27.55905512
Healthy,0.313,3.377773801,30.31496063
Healthy,0.299,2.90801718,27.16535433
Healthy,0.305,3.109341446,28.74015748
Healthy,0.301,2.393521832,23.22834646
Healthy,0.277,2.326413744,22.83464567
Healthy,0.302,2.259305655,24.40944882
Healthy,0.28,2.057981389,22.04724409
Healthy,0.289,2.169828203,23.62204724
Healthy,0.283,2.438260558,29.52755906
Healthy,0.274,2.52773801,24.01574803
Healthy,0.274,1.923765211,23.62204724
Healthy,0.288,2.192197566,23.22834646
Healthy,0.273,2.997494631,27.95275591
Healthy,0.299,2.326413744,24.80314961
Healthy,0.293,2.572476736,23.22834646
Healthy,0.304,2.482999284,25.19685039
Healthy,0.305,2.729062276,25.59055118
Healthy,0.288,2.975125268,30.70866142
Healthy,0.305,2.661954188,25.98425197
Healthy,0.312,2.505368647,23.22834646
Healthy,0.264,1.879026485,18.8976378
Healthy,0.278,2.930386543,26.77165354
Healthy,0.292,3.221188261,33.07086614
Healthy,0.298,2.192197566,21.65354331
Healthy,0.298,2.102720115,23.22834646
Healthy,0.282,2.304044381,24.80314961
Healthy,0.274,2.505368647,23.62204724
Healthy,0.306,2.214566929,23.22834646
Healthy,0.286,1.856657122,20.86614173
Healthy,0.28,3.198818898,30.31496063
Healthy,0.302,2.818539728,25.19685039
Healthy,0.295,2.482999284,25.19685039
Healthy,0.303,2.572476736,31.1023622
Healthy,0.289,2.125089477,20.86614173
Healthy,0.296,3.06460272,28.34645669
Healthy,0.294,3.243557623,29.92125984
Healthy,0.318,2.169828203,24.01574803
Healthy,0.289,2.550107373,27.16535433
Healthy,0.27,3.131710809,30.70866142
Healthy,0.292,2.617215462,29.92125984
Healthy,0.299,2.125089477,22.04724409
Healthy,0.349,2.52773801,25.59055118
